2026-08-25T06:58:37Z alive=8 arms=402171 landings=804342 core1=50695 core11=50652 core13=50702 core15=50929 core3=50768 core5=48808 core7=49156 core9=50461
2026-08-25T06:59:37Z alive=8 arms=404798 landings=809596 core1=51025 core11=50981 core13=51032 core15=51258 core3=51112 core5=49126 core7=49473 core9=50791
2026-08-25T07:00:37Z alive=8 arms=407426 landings=814852 core1=51356 core11=51311 core13=51361 core15=51587 core3=51442 core5=49443 core7=49804 core9=51122
2026-08-25T07:01:37Z alive=8 arms=410066 landings=820132 core1=51686 core11=51654 core13=51704 core15=51916 core3=51773 core5=49760 core7=50121 core9=51452
2026-08-25T07:02:37Z alive=8 arms=412685 landings=825370 core1=52017 core11=51984 core13=52034 core15=52246 core3=52104 core5=50078 core7=50439 core9=51783
2026-08-25T07:03:37Z alive=8 arms=415348 landings=830696 core1=52360 core11=52313 core13=52376 core15=52588 core3=52434 core5=50395 core7=50769 core9=52113
2026-08-25T07:04:37Z alive=8 arms=417974 landings=835948 core1=52677 core11=52642 core13=52705 core15=52918 core3=52777 core5=50725 core7=51086 core9=52444
2026-08-25T07:05:37Z alive=8 arms=420617 landings=841234 core1=53007 core11=52985 core13=53035 core15=53247 core3=53108 core5=51043 core7=51417 core9=52775
2026-08-25T07:06:37Z alive=8 arms=423258 landings=846516 core1=53337 core11=53315 core13=53378 core15=53577 core3=53438 core5=51374 core7=51734 core9=53105
2026-08-25T07:07:37Z alive=8 arms=425897 landings=851794 core1=53667 core11=53644 core13=53721 core15=53906 core3=53768 core5=51704 core7=52052 core9=53435
2026-08-25T07:08:37Z alive=8 arms=428525 landings=857050 core1=53998 core11=53973 core13=54051 core15=54248 core3=54085 core5=52022 core7=52382 core9=53766
2026-08-25T07:09:37Z alive=8 arms=431140 landings=862280 core1=54329 core11=54302 core13=54380 core15=54578 core3=54415 core5=52339 core7=52700 core9=54097
2026-08-25T07:10:37Z alive=8 arms=433782 landings=867564 core1=54659 core11=54633 core13=54723 core15=54907 core3=54746 core5=52670 core7=53017 core9=54427
2026-08-25T07:11:37Z alive=8 arms=436462 landings=872924 core1=55003 core11=54975 core13=55052 core15=55250 core3=55076 core5=52987 core7=53348 core9=54771
2026-08-25T07:12:37Z alive=8 arms=439101 landings=878202 core1=55333 core11=55318 core13=55381 core15=55579 core3=55406 core5=53304 core7=53678 core9=55102
2026-08-25T07:13:37Z alive=8 arms=441717 landings=883434 core1=55664 core11=55634 core13=55711 core15=55922 core3=55736 core5=53622 core7=53996 core9=55432
2026-08-25T07:14:37Z alive=8 arms=444330 landings=888660 core1=55994 core11=55977 core13=56040 core15=56251 core3=56053 core5=53939 core7=54313 core9=55763
2026-08-25T07:15:37Z alive=8 arms=446985 landings=893970 core1=56338 core11=56307 core13=56369 core15=56581 core3=56397 core5=54256 core7=54644 core9=56093
2026-08-25T07:16:37Z alive=8 arms=449628 landings=899256 core1=56669 core11=56650 core13=56699 core15=56910 core3=56728 core5=54573 core7=54962 core9=56437
2026-08-25T07:17:37Z alive=8 arms=452279 landings=904558 core1=56985 core11=56979 core13=57041 core15=57252 core3=57072 core5=54890 core7=55292 core9=56768
2026-08-25T07:18:37Z alive=8 arms=454894 landings=909788 core1=57329 core11=57308 core13=57371 core15=57582 core3=57390 core5=55207 core7=55609 core9=57098
2026-08-25T07:19:37Z alive=8 arms=457564 landings=915128 core1=57660 core11=57651 core13=57701 core15=57911 core3=57734 core5=55525 core7=55940 core9=57442
2026-08-25T07:20:37Z alive=8 arms=460178 landings=920356 core1=57990 core11=57981 core13=58030 core15=58240 core3=58064 core5=55842 core7=56258 core9=57773
2026-08-25T07:21:37Z alive=8 arms=462819 landings=925638 core1=58321 core11=58310 core13=58360 core15=58570 core3=58395 core5=56172 core7=56588 core9=58103
2026-08-25T07:22:37Z alive=8 arms=465445 landings=930890 core1=58665 core11=58639 core13=58689 core15=58912 core3=58725 core5=56489 core7=56892 core9=58434
2026-08-25T07:23:37Z alive=8 arms=468102 landings=936204 core1=58996 core11=58969 core13=59032 core15=59255 core3=59069 core5=56807 core7=57223 core9=58751
2026-08-25T07:24:37Z alive=8 arms=470716 landings=941432 core1=59327 core11=59312 core13=59361 core15=59585 core3=59386 core5=57124 core7=57540 core9=59081
2026-08-25T07:25:37Z alive=8 arms=473357 landings=946714 core1=59657 core11=59641 core13=59691 core15=59914 core3=59730 core5=57441 core7=57871 core9=59412
2026-08-25T07:26:37Z alive=8 arms=475985 landings=951970 core1=59988 core11=59971 core13=60033 core15=60257 core3=60061 core5=57758 core7=58175 core9=59742
2026-08-25T07:27:37Z alive=8 arms=478625 landings=957250 core1=60318 core11=60300 core13=60376 core15=60586 core3=60391 core5=58076 core7=58505 core9=60073
2026-08-25T07:28:37Z alive=8 arms=481293 landings=962586 core1=60648 core11=60629 core13=60706 core15=60929 core3=60735 core5=58406 core7=58823 core9=60417
2026-08-25T07:29:37Z alive=8 arms=483922 landings=967844 core1=60992 core11=60959 core13=61035 core15=61258 core3=61053 core5=58724 core7=59153 core9=60748
2026-08-25T07:30:37Z alive=8 arms=486547 landings=973094 core1=61309 core11=61288 core13=61364 core15=61601 core3=61396 core5=59041 core7=59470 core9=61078
2026-08-25T07:31:37Z alive=8 arms=489189 landings=978378 core1=61653 core11=61617 core13=61707 core15=61930 core3=61727 core5=59359 core7=59787 core9=61409
2026-08-25T07:32:37Z alive=8 arms=491830 landings=983660 core1=61984 core11=61960 core13=62036 core15=62259 core3=62057 core5=59676 core7=60119 core9=61739
2026-08-25T07:33:37Z alive=7 arms=494381 landings=988762 core1=62315 core11=62289 core13=62366 core15=62500 core3=62387 core5=60006 core7=60449 core9=62069
2026-08-25T07:34:37Z alive=3 arms=495989 landings=991978 core1=62500 core11=62500 core13=62500 core15=62500 core3=62500 core5=60323 core7=60766 core9=62400
2026-08-25T07:35:37Z alive=2 arms=496723 landings=993446 core1=62500 core11=62500 core13=62500 core15=62500 core3=62500 core5=60640 core7=61083 core9=62500
2026-08-25T07:36:37Z alive=2 arms=497372 landings=994744 core1=62500 core11=62500 core13=62500 core15=62500 core3=62500 core5=60971 core7=61401 core9=62500
2026-08-25T07:37:37Z alive=2 arms=498020 landings=996040 core1=62500 core11=62500 core13=62500 core15=62500 core3=62500 core5=61289 core7=61731 core9=62500
2026-08-25T07:38:37Z alive=2 arms=498654 landings=997308 core1=62500 core11=62500 core13=62500 core15=62500 core3=62500 core5=61606 core7=62048 core9=62500
2026-08-25T07:39:37Z alive=2 arms=499302 landings=998604 core1=62500 core11=62500 core13=62500 core15=62500 core3=62500 core5=61937 core7=62365 core9=62500
2026-08-25T07:40:37Z alive=1 arms=499754 landings=999508 core1=62500 core11=62500 core13=62500 core15=62500 core3=62500 core5=62254 core7=62500 core9=62500
2026-08-25T07:41:37Z alive=0 arms=500000 landings=1000000 core1=62500 core11=62500 core13=62500 core15=62500 core3=62500 core5=62500 core7=62500 core9=62500
